['tx_channel', 'rx_channel', 'abs_drive_v', 'drive_shape', 'set_max_meas_voltage_vpp', 'trigger_v', 'trigger_time_s', 'drive_frequency', 'num_drive_cycles', 'sample_rate', 'acq_time_ms']
['0', '0', '5', 'square', '5', '0.5', '0', '2250000.0', '5', '100000000.0', '0.08']
-0.07088951260544135
0.052436867746297675
0.06047989255184587
0.05143148964560415
0.17274711379595614
0.27395517593243757
0.23642106017321268
0.19989232251468128
0.27160929369748604
0.3356183661083071
0.28032257057016324
0.20760022128666497
0.2243565229648904
0.2628960168248088
0.2159783721257777
0.1301861075332636
0.11778644429137677
0.15398005591634367
0.14158039267445688
0.0819279586999744
0.05880426238402332
0.08762510127057103
0.10203552071384488
0.06282577478679742
0.027637541262524067
-0.004534557959668722
-0.022631363772152167
-0.036036405114732495
-0.11981791350585955
-0.19321051485648683
-0.2076209342997607
-0.2092965644675832
-0.2676084943078077
-0.34435235599408004
-0.3611086576723055
-0.33630933118853185
-0.3574222713030959
-0.41506394907619126
-0.4277987383516426
-0.3905997486259822
-0.3751839510820148
-0.40702092427064307
-0.4244474780159975
-0.3869133622567726
-0.3497143725311122
-0.35206025476606373
-0.3617789097394345
-0.33061218861793523
-0.2609059736365175
-0.12920144244566575
-0.007885818295313804
-0.03134464064482938
0.126499721164054
0.34600727314880686
0.37080659963258045
0.28065769660372775
0.3607528186256452
0.5202728106023512
0.494468106017884
0.34265601281316177
0.3299212235377105
0.4163837401973536
0.37147685169970945
0.2086055993873585
0.1355481240702957
0.18548190307140744
0.18280089480289138
0.07254442976016816
-0.005204810026797738
-0.012242456731652411
-0.03838228734968405
-0.11546127506952095
-0.19388076692361586
-0.30346697989921007
-0.32357454191308055
-0.31620176917466136
-0.3875836143239016
-0.47505150908423827
-0.47940814752057687
-0.4321553767879812
-0.4448901660634325
-0.504542600037915
-0.508564112440689
-0.44220915779491643
-0.4073560503042076
-0.43383100695580373
-0.43852277142570684
-0.381886471753305
-0.3175422733089194
-0.31419101297327434
-0.32491504604733856
-0.2840296699524686
-0.20561017809837365
-0.08362430188089266
0.047074851209265536
0.01925939042341136
0.15800156831911777
0.38421164097516075
0.4170539922644826
0.311824417725227
0.37449298600179004
0.53133196970998
0.5108892816625449
0.3523746677865325
0.3195323164972107
0.3979518083513056
0.36209332275990325
0.2002274485482458
0.11275955378790915
0.15129904764782762
0.15431518194990818
0.049085607410652585
-0.03704178321542602
-0.014923465000168477
-0.011572204664523394
-0.10942900646535979
-0.19086463262153527
-0.2163342111724379
-0.2689489984420657
-0.30815874436911317
-0.3601032795716119
-0.39830764739796587
-0.41707470527757834
-0.42645823421738455
-0.4361768891907553
-0.4482414263990776
-0.4546088210368033
-0.44220915779491643
-0.423442099915304
-0.41003705857272366
-0.402999411867869
-0.382556723820434
-0.3537358849338863
-0.32726092828229014
-0.31083975263762925
-0.29508882906009737
-0.2659328641399851
-0.21800984134026044
-0.09133220065287635
0.051766615679168654
0.025291659027572508
0.15431518194990818
0.36678508722980635
0.4039840769554668
0.31014878755740444
0.36980122153188694
0.515581046132448
