['tx_channel', 'rx_channel', 'abs_drive_v', 'drive_shape', 'set_max_meas_voltage_vpp', 'trigger_v', 'trigger_time_s', 'drive_frequency', 'num_drive_cycles', 'sample_rate', 'acq_time_ms']
['0', '0', '5', 'square', '5', '0.5', '0', '2250000.0', '5', '100000000.0', '0.08']
-0.03167976667839388
-0.026652876174926263
-0.041733547685329137
0.010546113550734147
0.061820396686103896
0.0534422458469912
0.05143148964560415
0.10069501657958685
0.13353736786890866
0.11108392362008661
0.07723619423007128
0.08058745456571635
0.07991720249858734
0.04137770863866891
-0.006545314161055771
-0.020285481537200608
-0.016263969134426508
-0.03134464064482938
-0.05815472332999004
-0.06686800020266725
-0.05781959729642552
-0.05815472332999004
-0.07625152914247348
-0.08563505808227971
-0.08630531014940873
-0.07457589897465094
-0.10105085562624709
-0.11211001473387586
-0.10406698992832766
-0.1218286697072466
-0.15433589496300387
-0.16137354166785856
-0.17008681854053576
-0.19790227932638996
-0.22839874838076019
-0.22906900044788922
-0.22136110167590553
-0.22839874838076019
-0.23912278145482446
-0.22303673184372805
-0.19689690122569642
-0.19321051485648683
-0.1962266491585674
-0.18215135574885807
-0.15199001272805232
-0.13925522345260102
-0.13724446725121395
-0.11512614903595643
-0.076586655176038
0.009875861483605131
-0.001518423657588148
0.012891995785685704
0.12515921702979596
0.18481165100427843
0.1596771984869403
0.18514677703784294
0.26959853749609897
0.29372761191274355
0.2330697998375676
0.19520055804477818
0.19821669234685876
0.168055349326053
0.07723619423007128
0.010546113550734147
-0.010231700530265361
-0.024306993939974705
-0.07524615104177995
-0.1218286697072466
-0.13992547551973003
-0.15835740736577797
-0.18114597764816454
-0.2123126987696638
-0.2682787463749367
-0.2806784096168235
-0.2689489984420657
-0.300785971630694
-0.342341599792693
-0.343011851859822
-0.31117487867119376
-0.3058128621341616
-0.32290428984595154
-0.30815874436911317
-0.2565493352001789
-0.22538261407867963
-0.22270160581016354
-0.2076209342997607
-0.15835740736577797
-0.12048816557298857
-0.10775337629753726
-0.10004547752555357
-0.06586262210197373
-0.024306993939974705
-0.01056682656382987
0.045399221041443005
0.06718241322313603
0.06885804339095856
0.15163417368139212
0.20156795268250383
0.17844425636655276
0.19788156631329423
0.26055013458985726
0.27563080610026014
0.22804290933409999
0.18112526463506884
0.1714066096616981
0.14191551870802138
0.06349602685392644
-0.010901952597394378
-0.03938766545037757
-0.05413321092721593
-0.0973644692570375
-0.14428211395606863
-0.159027659432907
-0.1630491718356811
-0.1958915231250029
-0.21968547150808299
-0.23275538681709879
-0.260570847602953
-0.2639221079385981
-0.2733056368784043
-0.2883863083888072
-0.301456223697823
-0.29944546749643597
-0.2860404261538556
-0.2830242918517751
-0.2820189137510815
-0.2645923600057271
-0.23510126905205037
-0.20661555619906716
