['tx_channel', 'rx_channel', 'abs_drive_v', 'drive_shape', 'set_max_meas_voltage_vpp', 'trigger_v', 'trigger_time_s', 'drive_frequency', 'num_drive_cycles', 'sample_rate', 'acq_time_ms']
['1', '2', '4', 'custom', '5', '0.5', '-0.001', '150', '1', '400000', '5']
-0.14325259384534292
-0.11910901613880501
-0.11709705132992684
-0.15096512561270922
-0.12413892816100039
-0.11441443158475595
-0.10133666032704791
-0.1325221148646594
-0.11609106892548776
-0.10904919209441419
-0.1368813719505621
-0.11340844918031687
-0.11508508652104868
-0.14559988612236746
-0.1291688401831958
-0.11944434360695136
-0.1080432096899751
-0.13822268182314754
-0.11977967107509771
-0.11843836120251228
-0.1469411959949529
-0.12179163588397587
-0.12011499854324409
-0.14727652346309925
-0.12950416765134218
-0.11542041398919503
-0.10200731526334064
-0.13486940714168394
-0.11776770626621955
-0.11240246677587779
-0.13922866422758662
-0.11340844918031687
-0.11709705132992684
-0.1409053015683184
-0.12145630841582952
-0.11139648437143873
-0.10100133285890156
-0.13587538954612302
-0.11843836120251228
-0.11374377664846325
-0.1435879213134893
-0.11709705132992684
-0.12212696335212225
-0.15834232991192915
-0.1341987522053912
-0.1251449105654395
-0.1080432096899751
-0.13889333675944024
-0.11910901613880501
-0.11206713930773143
-0.1402346466320257
-0.11240246677587779
-0.11709705132992684
-0.15733634750749007
-0.12313294575656131
-0.11139648437143873
-0.09999535045446248
-0.13051015005578126
-0.11005517449885327
-0.11106115690329235
-0.14157595650461113
-0.11441443158475595
-0.11776770626621955
-0.1620309320615391
-0.12682154790617128
-0.1174323787980732
-0.10770788222182875
-0.1402346466320257
-0.12145630841582952
-0.11776770626621955
-0.14459390371792838
-0.11542041398919503
-0.12045032601139044
-0.1653842067430027
-0.12950416765134218
-0.11676172386178049
-0.10033067792260883
-0.1325221148646594
-0.11106115690329235
-0.10502526247665789
-0.13352809726909848
-0.11005517449885327
-0.11307312171217052
-0.1610249496571
-0.12145630841582952
-0.11206713930773143
-0.09932469551816975
-0.13486940714168394
-0.11676172386178049
-0.11508508652104868
-0.144258576249782
-0.11676172386178049
-0.12112098094768317
-0.16571953421114904
-0.1284981852469031
-0.11843836120251228
-0.10603124488109697
-0.13822268182314754
-0.11776770626621955
-0.1140791041166096
-0.13889333675944024
-0.11005517449885327
-0.11340844918031687
-0.15431840029417282
-0.12212696335212225
-0.11575574145734141
-0.09831871311373067
-0.1308454775239276
-0.10904919209441419
-0.10603124488109697
-0.13319276980095213
-0.11340844918031687
-0.11843836120251228
-0.15666569257119733
-0.12615089296987858
-0.11810303373436593
-0.10033067792260883
-0.13721669941870845
-0.11709705132992684
-0.11575574145734141
-0.14459390371792838
-0.11508508652104868
-0.11910901613880501
-0.15465372776231917
-0.1224622908202686
-0.11374377664846325
-0.09664207577299888
-0.1318514599283667
-0.11206713930773143
-0.1080432096899751
-0.1341987522053912
-0.10368395260407243
-0.11273779424402416
-0.14828250586753833
-0.12045032601139044
-0.11776770626621955
-0.10502526247665789
-0.13554006207797664
-0.11810303373436593
-0.11206713930773143
-0.14224661144090384
-0.1174323787980732
-0.12480958309729312
-0.15666569257119733
-0.1258155655017322
-0.12045032601139044
-0.10200731526334064
-0.13285744233280578
-0.11240246677587779
-0.10837853715812149
-0.13889333675944024
-0.10837853715812149
-0.1140791041166096
-0.1459352135905138
-0.11642639639363411
-0.11240246677587779
-0.09999535045446248
-0.12816285777875672
-0.11474975905290233
-0.10837853715812149
-0.13721669941870845
-0.110725829435146
-0.11910901613880501
-0.15331241788973374
-0.12950416765134218
-0.12447425562914677
-0.110725829435146
-0.1385580092912939
-0.1174323787980732
-0.11005517449885327
-0.13889333675944024
-0.11005517449885327
-0.11676172386178049
-0.14794717839939198
-0.12078565347953679
-0.11508508652104868
-0.09798338564558431
-0.12447425562914677
-0.11139648437143873
-0.10435460754036516
-0.13352809726909848
-0.10502526247665789
-0.1140791041166096
-0.14291726637719657
-0.12179163588397587
-0.11508508652104868
-0.10468993500851151
-0.13721669941870845
-0.12112098094768317
-0.1140791041166096
-0.13989931916387932
-0.11206713930773143
-0.11843836120251228
-0.15130045308085557
-0.12615089296987858
-0.11877368867065863
-0.10368395260407243
-0.13386342473724486
-0.11508508652104868
-0.10636657234924332
-0.1341987522053912
-0.10334862513592608
-0.11374377664846325
-0.14627054105866016
-0.11843836120251228
-0.11340844918031687
-0.10066600539075521
-0.12648622043802493
-0.11374377664846325
-0.10871386462626784
-0.13956399169573297
-0.11340844918031687
-0.12078565347953679
-0.15331241788973374
-0.12279761828841496
-0.11944434360695136
-0.10938451956256057
-0.13554006207797664
-0.12078565347953679
-0.11240246677587779
-0.1375520268868548
-0.10770788222182875
-0.11542041398919503
-0.1459352135905138
-0.11575574145734141
-0.11374377664846325
-0.10904919209441419
-0.1284981852469031
-0.10770788222182875
-0.10200731526334064
-0.13218678739651304
-0.10636657234924332
-0.11575574145734141
-0.15297709042158736
-0.12548023803358585
-0.11877368867065863
-0.12112098094768317
-0.1341987522053912
-0.11910901613880501
-0.11474975905290233
-0.1409053015683184
-0.11877368867065863
-0.11977967107509771
-0.15163578054900193
-0.11977967107509771
-0.1140791041166096
-0.12648622043802493
-0.12950416765134218
-0.11340844918031687
-0.10636657234924332
-0.13151613246022031
-0.1080432096899751
-0.11173181183958508
-0.14124062903646478
-0.11374377664846325
-0.11441443158475595
-0.1435879213134893
-0.1341987522053912
-0.11575574145734141
-0.11206713930773143
