x (mm),y (mm),rms V
154.02853687500001,160.000045125,0.015757790822925086
152.30960775000003,160.000045125,0.015700990453945
150.636351,160.000045125,0.015578822955695088
148.8386025,160.000045125,0.01428632053223589
142.227442875,165.000051,0.013916816079700052
143.8208325,165.000051,0.013893562401873836
145.621629,165.000051,0.013950561902071458
147.416377125,165.000051,0.015131761203735754
153.98848425,170.000056875,0.015826139741149756
152.395809,170.000056875,0.015730165117316713
150.587583,170.000056875,0.01558271185761415
148.798835625,170.000056875,0.014440796165442076
142.237158375,175.00006275,0.015642327954017616
148.77845212500003,180.000068625,0.01581637389785552
147.06399975,180.000068625,0.01578515689309427
145.26777525,180.000068625,0.015803360623889134
143.47002675000002,180.000068625,0.015777973815173974
141.67151625000002,180.000068625,0.01577759489880819
139.87376775,180.000068625,0.015790953840394407
138.07601925,180.000068625,0.01576251734141546
136.27827075000002,180.000068625,0.015727473889744673
134.47976025,180.000068625,0.01576590918913981
128.936162625,184.76537850000003,0.015753853017041665
128.936162625,183.129412125,0.01579603248188622
128.936162625,181.330139625,0.015771426775771202
128.936162625,179.533915125,0.01570553210590862
128.936162625,177.735404625,0.01571377411129776
128.936162625,175.93841812500003,0.015677783046389622
128.936162625,174.13914562500003,0.015049966535161824
128.936162625,172.342159125,0.01401723316760218
123.93615675000001,165.741143625,0.013887251675742875
123.93615675000001,167.497648875,0.01394916664430506
123.93615675000001,169.29539737500002,0.013961550972776385
123.93615675000001,171.092383875,0.014275662259750937
123.93615675000001,172.89089437500002,0.015555015575978905
118.93615087500001,179.613448875,0.015784917590920933
118.93615087500001,177.60857925000002,0.01573553276153134
118.93615087500001,175.694578125,0.015669134433164
118.93615087500001,173.77757662500002,0.014784004021199261
118.93615087500001,171.73832175,0.014045572822771359
113.936145,165.14525962500002,0.013998696583883953
113.936145,167.1346035,0.013985038680603757
113.936145,169.05312899999998,0.014022644390338616
113.936145,170.982132,0.014288537199160555
113.936145,173.019100875,0.01558707769479544
108.93613912500001,179.73741675000002,0.015785380360788484
108.93613912500001,177.73907175,0.01580773666335152
108.93613912500001,175.705817625,0.01560171736876112
108.93613912500001,173.781339,0.014841442929772412
108.93613912500001,171.871814625,0.01400242989590544
103.93613325000001,165.2482725,0.013992497157914941
103.93613325000001,167.13831825,0.014029266928693626
103.93613325000001,169.18209750000003,0.013938185052876997
103.93613325000001,171.097575,0.014331828877109112
103.93613325000001,173.14283062500002,0.015620105343624954
98.936127375,179.859955875,0.01574723185906033
98.936127375,177.9812925,0.01573479731121864
98.936127375,176.062767,0.015693356665938255
98.936127375,174.154766625,0.015174327671507289
98.936127375,172.228764,0.014123634757269401
93.93612150000001,165.50211375,0.013908735171699273
93.93612150000001,167.258285625,0.014007113995472031
93.93612150000001,169.29606412500002,0.014059288143817022
93.93612150000001,171.214542,0.014507971281527638
93.93612150000001,173.01081412500002,0.015638997184573667
88.936115625,179.72417700000003,0.015787911954091096
88.936115625,177.72249825,0.015765265385797044
88.936115625,175.6937685,0.015660494555507276
88.936115625,173.77000425,0.014907800484987084
88.936115625,171.85824150000002,0.014036930609222948
83.93610975,165.25665450000002,0.013977916613338257
83.93610975,167.126269125,0.014014436584516279
83.93610975,169.04998575000002,0.013996985448221888
83.93610975,170.97675037500002,0.014382643386008203
83.93610975,172.892989875,0.015523988131812024
78.93610387500001,179.51091225000002,0.01577937122232763
78.93610387500001,177.483182625,0.015781902562911274
78.93610387500001,175.44545175000002,0.01566305246901472
78.93610387500001,173.54192812500003,0.014752067105238046
78.93610387500001,171.4959105,0.01408675241574926
73.936098,164.88394125,0.014066401133203885
73.936098,166.87942875000002,0.014324027054645664
73.936098,168.68022525,0.01413164039423761
73.936098,170.7217185,0.014311634020093849
73.936098,172.628194875,0.015501828389249317
68.936092125,179.13834187500004,0.015777149566541103
68.936092125,177.1133745,0.015720197807892185
68.936092125,174.961629375,0.015678618035622295
68.936092125,172.92837525000002,0.014739263185784383
68.936092125,170.88164325000002,0.014604530895723637
68.936092125,168.97064250000003,0.014555527867852023
63.93608625000001,162.335860875,0.015736936380147528
58.936080375,169.05398625,0.015736696345405463
58.936080375,167.05435537500003,0.0157188556790035
58.936080375,165.142592625,0.015719035450494766
58.936080375,162.9893235,0.01573569402306253
58.936080375,160.94559187500002,0.01576372466364082
58.936080375,159.02406600000003,0.01578071733868529
58.936080375,156.986335125,0.01571788952427337
58.936080375,155.2043505,0.01576480690209331
54.091570125000004,149.284991625,0.01580261981471684
56.054958375000005,149.284991625,0.015760632394684965
58.076925375,149.284991625,0.01576008107623723
60.114703875000004,149.284991625,0.01579809268375036
62.037706125,149.284991625,0.015760340269697783
63.955469625,149.284991625,0.015683723254558756
66.00220162500001,149.284991625,0.015610903900966634
68.03998012500001,149.284991625,0.014463162062779492
73.77360150000001,144.28498575,0.01368114936538911
71.9379435,144.28498575,0.013720860965645044
70.018656,144.28498575,0.014597986298594486
63.231188625,139.28497987500003,0.0157423078195195
64.83219825,139.28497987500003,0.015664520870037817
66.86845275,139.28497987500003,0.015196102252194067
68.91147000000001,139.28497987500003,0.013668948365738055
75.65183625,134.284974,0.013490975921392891
73.82265525000001,134.284974,0.013403415558408153
71.908654125,134.284974,0.013443502867800007
69.978127125,134.284974,0.014506311600293219
67.94039625,134.284974,0.015529009877127109
61.297566,129.284968125,0.01569161286978928
63.2519055,129.284968125,0.015726656160521147
65.169669,129.284968125,0.01563967261709033
67.200637125,129.284968125,0.01492199997259531
69.12592537500001,129.284968125,0.013424465491860561
75.95606475000001,124.28496225,0.01327211620432351
74.00482087500001,124.28496225,0.013328853451659971
72.077341875,124.28496225,0.013309003576981204
70.04785012500001,124.28496225,0.014151350430071945
68.130848625,124.28496225,0.015548070515206841
61.4695875,119.28495637500001,0.015681912805185542
63.42059325,119.28495637500001,0.015654931116745378
65.327831625,119.28495637500001,0.015627489533340352
67.25535825000001,119.28495637500001,0.01474054192346714
69.29008875000001,119.28495637500001,0.013268378800864115
75.98540175,114.28495050000001,0.01322772154275667
74.26575825,114.28495050000001,0.013255288852522132
72.233266125,114.28495050000001,0.013261007375054592
70.1880105,114.28495050000001,0.014138635405465724
68.149517625,114.28495050000001,0.015572816198515808
61.497972000000004,109.28494462500001,0.015691968749640507
63.32300962500001,109.28494462500001,0.01568751936810454
65.360788125,109.28494462500001,0.01560340899346853
67.282266375,109.28494462500001,0.01486875534520596
69.200029875,109.28494462500001,0.013317595636950565
75.763421625,104.28493875,0.01323032699023472
73.92071512500002,104.28493875,0.013274337150287271
71.88298425,104.28493875,0.013261642289914345
69.85649287500001,104.28493875,0.014427961832687497
67.943206125,104.28493875,0.015538601261250519
61.309281750000004,99.28493287500001,0.01572119501162552
63.252477,99.28493287500001,0.015689167433120797
65.28649312499999,99.28493287500001,0.015645300460015953
67.209495375,99.28493287500001,0.014966458493732173
69.12949725,99.28493287500001,0.013310487599212216
75.89267587500001,94.28492700000001,0.013402803132901518
73.94767087500001,94.28492700000001,0.013436129510921812
71.787686625,94.28492700000001,0.013400703899476044
69.744669375,94.28492700000001,0.014616940603008059
63.073645125000006,89.284921125,0.015710317781820728
64.786144875,89.284921125,0.01570795235802887
66.82616175,89.284921125,0.01567795225952692
68.87365575,89.284921125,0.015702965803812374
70.79065725,89.284921125,0.015691469537599742
72.829912125,89.284921125,0.015660215294352187
74.62018350000001,89.284921125,0.015682810700988075
76.652675625,89.284921125,0.015663596775456447
77.91554775,89.284921125,0.01566554186818523
82.915553625,84.61057500000001,0.015753552225084035
82.915553625,86.50876462500001,0.015686575175540722
82.915553625,88.54354275000001,0.015670864176308225
82.915553625,90.465783,0.015524131159797627
82.915553625,92.50356150000002,0.01398323582596985
87.9155595,99.216972,0.013223908355011785
87.9155595,97.33073625,0.013287489345446952
87.9155595,95.4182115,0.013332888943488446
87.9155595,93.50797275000001,0.015126393455173748
92.91556537500001,86.86590450000001,0.01564840323741717
92.91556537500001,88.76847562500001,0.015676675181410662
92.91556537500001,90.8084925,0.01541341773652304
92.91556537500001,92.73449512500001,0.013891978070250293
97.91557125,99.318937125,0.01326563663924719
97.91557125,97.44917962500001,0.013214926629119267
97.91557125,95.405400375,0.0133910906996697
97.91557125,93.48468412500002,0.015146874586767509
102.915577125,86.842425375,0.015725151386623934
102.915577125,88.75042575,0.0156448808530734
102.915577125,90.787394625,0.015465400657592299
102.915577125,92.82741150000001,0.013747054194315489
107.91558300000001,99.32531887500001,0.013232441629703391
107.91558300000001,97.29911325,0.013214722244997416
107.91558300000001,95.151082875,0.013431827355844403
107.91558300000001,93.23331937500001,0.015357218163273331
112.915588875,86.673309,0.015688070175694426
112.915588875,88.67984550000001,0.015671659664636982
112.915588875,90.659092875,0.015527475418932119
112.915588875,92.45536500000001,0.014359896399422683
117.91559475000001,99.187111125,0.01325075099508766
117.91559475000001,97.19705287500001,0.01323481157023809
117.91559475000001,95.28152775000001,0.01339190677869428
117.91559475000001,93.355525125,0.015294905502909227
122.91560062500001,86.76693975,0.015678652982956863
122.91560062500001,88.64526975000001,0.01564914581628427
122.91560062500001,90.43701750000001,0.015567254767395669
122.91560062500001,92.237004375,0.014701272239927848
122.91560062500001,94.15252950000001,0.013324338481654475
127.9156065,100.6531515,0.013199222119930062
127.9156065,98.638471125,0.01318463911803614
127.9156065,96.59993062500001,0.013225619954031202
127.9156065,94.55543700000001,0.013998904633734165
127.9156065,92.523706875,0.015496303514519569
132.91561237500002,85.79253225000001,0.015706336857611643
132.91561237500002,87.668719125,0.015726158052538387
132.91561237500002,89.59924612500001,0.015640089909596366
132.91561237500002,91.51396162500001,0.015390993883365687
132.91561237500002,93.43548750000001,0.013523121984093275
137.91561825000002,100.154660625,0.013218202140395286
137.91561825000002,98.275378125,0.013191403292431444
137.91561825000002,96.11391750000001,0.013287149361886219
137.91561825000002,94.20591712500001,0.014611552122509067
142.915624125,87.58570875000001,0.015704032041611027
142.915624125,89.467134375,0.015667051757759072
142.915624125,91.38189750000001,0.015335662949469116
142.915624125,93.427153125,0.013472644876551306
147.91563000000002,100.141992375,0.013325038188725661
147.91563000000002,98.147838375,0.013316267594007643
147.91563000000002,96.116822625,0.01339988262418386
147.91563000000002,94.069328625,0.015381920329975112
152.91563587500002,87.34353562500002,0.015682028035581313
152.91563587500002,89.20533975000001,0.015692228458283042
152.91563587500002,91.25207175000001,0.015728723014221797
152.91563587500002,93.2838495,0.015683474439859787
152.91563587500002,95.200089,0.015692107180548632
152.91563587500002,97.248345,0.015665497693332704
152.91563587500002,99.15482137500001,0.015696957563892992
152.91563587500002,101.07782362500001,0.015704425585932668
152.91563587500002,102.1104765,0.015703749878727618
79.32362850000001,102.89790825,0.013216688845996643
80.597644875,102.89790825,0.013231163150670154
81.957148125,102.89790825,0.013164343992853001
83.23816537500001,102.89790825,0.013222784609906169
84.59466825,102.89790825,0.013258146248217311
85.8741615,102.89790825,0.013210120975927888
87.23361712500001,102.89790825,0.013241397682283357
88.424146875,102.89790825,0.013211764521638272
89.61862950000001,102.89790825,0.013226507283867787
90.901647,102.89790825,0.013178585516710467
92.18261662500001,102.89790825,0.01323473967467475
93.53964337500001,102.89790825,0.013220462677525408
94.892622,102.89790825,0.013194959270319733
96.259602375,102.89790825,0.013190281879080385
97.6981155,102.89790825,0.013237629819644157
98.88712125,102.89790825,0.013270322239064847
100.17709200000002,102.89790825,0.013231153707906054
101.53259475000002,102.89790825,0.013205926418954822
102.889573875,102.89790825,0.013212153734626298
104.17206750000001,102.89790825,0.013172602100262448
105.610104375,102.89790825,0.01319837810780258
106.95855862500001,102.89790825,0.013218600616843318
108.165090375,102.89790825,0.013222355729837886
109.44358350000002,102.89790825,0.013248577609142229
110.71807612500001,102.89790825,0.013213350398121583
112.072054875,102.89790825,0.013177607432708193
113.36154937500001,102.89790825,0.01323613399234394
114.63256537500001,102.89790825,0.013187312112926996
115.832048625,102.89790825,0.013237117190742805
117.18902775000001,102.89790825,0.01323939119334371
118.46956875000001,102.89790825,0.01319496946975744
119.748061875,102.89790825,0.013237313245498598
121.10751750000001,102.89790825,0.013219267384521368
122.462020125,102.89790825,0.013249964670759644
123.74851425000001,102.89790825,0.013231642596325846
125.10201675000002,102.89790825,0.013183382251288418
126.45804337499999,102.89790825,0.013261853923315862
127.74101325000001,102.89790825,0.013176265274142687
129.09203925,102.89790825,0.013191127866252974
130.374532875,102.89790825,0.013270950189855442
131.65502625,102.89790825,0.013272040163365707
132.927518625,102.89790825,0.013203335814723952
134.215489125,102.89790825,0.0132084532119351
135.57499237500002,102.89790825,0.013205678954013061
136.92549449999999,102.89790825,0.01317090185335959
138.2029875,102.89790825,0.013213920683578618
138.4997865,103.12488900000001,0.013225131572078807
138.4997865,104.32737262500001,0.013275305205851823
138.4997865,105.68235150000001,0.013197089773668907
138.4997865,106.96084462500001,0.013224904812300058
138.4997865,107.89791412500001,0.01315350293512699
138.34424325,107.89791412500001,0.013245353146350482
137.07279862500002,107.89791412500001,0.013161069681278491
135.71477175,107.89791412500001,0.013209068095188257
134.43327825,107.89791412500001,0.013190791228678542
133.16130975000002,107.89791412500001,0.013222844940658729
131.87229150000002,107.89791412500001,0.01320549335119918
130.520313,107.89791412500001,0.013211373840128875
129.159809625,107.89791412500001,0.013151247699280319
127.87731600000002,107.89791412500001,0.013183881656451674
126.60982425,107.89791412500001,0.013244332820163079
125.41081725,107.89791412500001,0.01324709753243882
124.292820375,107.89791412500001,0.013220003182439424
123.093337125,107.89791412500001,0.013250107576167187
121.89480637500002,107.89791412500001,0.013196255821641146
120.61131262500001,107.89791412500001,0.013213509699550497
119.33934412500001,107.89791412500001,0.013262267751822758
118.04884950000002,107.89791412500001,0.013251199260600812
116.70082387500001,107.89791412500001,0.01326827882968244
115.58382712500001,107.89791412500001,0.01325586966407928
114.37734300000001,107.89791412500001,0.013186881350443082
113.01483937500001,107.89791412500001,0.013171492220429182
111.741346875,107.89791412500001,0.013216739752121415
110.46085350000001,107.89791412500001,0.013170820118086662
109.18988512500002,107.89791412500001,0.013241815785033847
107.90239087500001,107.89791412500001,0.01321839701747289
106.70638425000001,107.89791412500001,0.013166396230647016
105.34235662500001,107.89791412500001,0.013230478824212383
103.917892875,107.89791412500001,0.013207424940536694
102.632398875,107.89791412500001,0.013247983422380392
101.440869,107.89791412500001,0.013263089587281625
100.32239587500001,107.89791412500001,0.01326226992832137
99.123388875,107.89791412500001,0.013173967976034033
97.925382,107.89791412500001,0.013214621871633234
96.72589875000001,107.89791412500001,0.013294326989517108
95.44392900000001,107.89791412500001,0.013235988760023059
94.247922375,107.89791412500001,0.013254096699355757
92.97142950000001,107.89791412500001,0.013226545795505546
91.689412125,107.89791412500001,0.01324031534893727
90.413443125,107.89791412500001,0.013247240467327686
89.20591125,107.89791412500001,0.013252055142030504
87.92541787500001,107.89791412500001,0.013260652931900766
86.577916125,107.89791412500001,0.013255898665719268
85.29442237500001,107.89791412500001,0.013277640715034511
83.940443625,107.89791412500001,0.0132398732426544
82.57693987500001,107.89791412500001,0.013260160769074195
81.38445750000001,107.89791412500001,0.013248348352526123
80.186450625,107.89791412500001,0.013250011821538347
79.160703375,107.89791412500001,0.01326362439743783
79.160703375,108.130848,0.013231790783937524
79.160703375,109.24984500000001,0.013280629361579662
79.160703375,110.45085225000001,0.013232751058285693
79.160703375,111.64985925,0.013242658481380494
79.160703375,112.8161955,0.01323929608952294
79.31838975000001,112.89792000000001,0.013234578447346405
80.60064525,112.89792000000001,0.01325571884347144
81.95214750000001,112.89792000000001,0.013246953141724707
83.070144375,112.89792000000001,0.0131985878422893
84.267627375,112.89792000000001,0.013193886239225116
85.63013099999999,112.89792000000001,0.013182813559562231
86.907624,112.89792000000001,0.013226111956126515
88.18311675,112.89792000000001,0.013217859648627163
89.461609875,112.89792000000001,0.013228047796340818
90.668141625,112.89792000000001,0.013230130835286392
92.025644625,112.89792000000001,0.013259458366431361
93.37709925000001,112.89792000000001,0.013176440348083905
94.66211700000001,112.89792000000001,0.013222291757597288
96.02009625000001,112.89792000000001,0.0132384219606071
97.298589375,112.89792000000001,0.01322834933706451
98.581606875,112.89792000000001,0.013195610475436808
99.94058625000001,112.89792000000001,0.013211779069923994
101.212602375,112.89792000000001,0.013214882986626281
102.49157175,112.89792000000001,0.0132657264833737
103.77558937500001,112.89792000000001,0.013192478708998912
105.054606375,112.89792000000001,0.013208068254148704
106.412585625,112.89792000000001,0.013234452074689325
107.68660200000001,112.89792000000001,0.01324390318834047
109.12459125,112.89792000000001,0.013192790538265413
110.40756112500002,112.89792000000001,0.013219323368074142
111.76506412500001,112.89792000000001,0.013190039222668405
113.11804275000001,112.89792000000001,0.013221833058720461
114.396059625,112.89792000000001,0.013184956961356938
115.681553625,112.89792000000001,0.013194018095543132
116.95504612500001,112.89792000000001,0.013203647384320786
118.23906375000001,112.89792000000001,0.013207561026616346
119.51103225000001,112.89792000000001,0.013216906286663891
120.79452600000002,112.89792000000001,0.013195025558545972
122.152552875,112.89792000000001,0.01317083909248064
123.420044625,112.89792000000001,0.01316414977812837
124.78354837500001,112.89792000000001,0.013172458351812327
125.98850850000001,112.89792000000001,0.013174652320152283
127.343535,112.89792000000001,0.013166423242632161
128.701038,112.89792000000001,0.013161859856633564
130.058493375,112.89792000000001,0.013224677330194825
131.256024,112.89792000000001,0.013138657040403989
132.528992625,112.89792000000001,0.01316515587517205
133.820011125,112.89792000000001,0.013207264109050584
135.17098950000002,112.89792000000001,0.013226641722304517
136.531016625,112.89792000000001,0.013272588379299722
137.969482125,112.89792000000001,0.013211159218688701
138.4997865,113.21786475,0.013213108890528203
138.4997865,114.48735675,0.013235278537037883
138.4997865,115.84585987500002,0.013192467054437749
138.4997865,117.1298775,0.013229959381172156
138.33638512500002,117.89787825,0.013185766112098736
136.98026325,117.89787825,0.013188524151274758
135.70829475000002,117.89787825,0.013252071825176305
134.343314625,117.89787825,0.013209091379953353
133.067298,117.89787825,0.013218657331855102
131.71831987500002,117.89787825,0.01318104973251002
130.35429225000001,117.89787825,0.013193753652004547
128.993788875,117.89787825,0.013217043733296954
127.71681975000001,117.89787825,0.013219705814455121
126.36531750000002,117.89787825,0.013225548006535874
125.16030975000001,117.89787825,0.013263675849203965
123.88634100000002,117.89787825,0.01315740519577574
122.59832287500001,117.89787825,0.013155724173238821
121.24334400000001,117.89787825,0.013213517702383987
119.967327375,117.89787825,0.01321798253690369
118.68835800000001,117.89787825,0.013224287756379571
117.409341,117.89787825,0.013196682637911097
116.04583725,117.89787825,0.013233186866465097
114.85235475,117.89787825,0.013178909335796485
113.50037625,117.89787825,0.013229232852536356
112.13734875,117.89787825,0.01317180016383444
110.85237862500001,117.89787825,0.013152425791744783
109.57536187500001,117.89787825,0.013228284670242783
108.30086925,117.89787825,0.013222675571381104
107.016375375,117.89787825,0.013167164917123293
105.662396625,117.89787825,0.013232626852713841
104.385379875,117.89787825,0.01326963703329333
103.10436262500001,117.89787825,0.01322152191758641
101.82886987500001,117.89787825,0.013250093790883388
100.47541500000001,117.89787825,0.013233498458980718
99.18539662500001,117.89787825,0.013225634489098132
97.82641725,117.89787825,0.013201806253086807
96.46891425000001,117.89787825,0.013200907796775534
95.110411125,117.89787825,0.013225385214945876
93.756432375,117.89787825,0.01321022211052608
92.48041575,117.89787825,0.013232115483361775
91.121436375,117.89787825,0.013246019293222978
89.839419,117.89787825,0.013256792669095208
88.48344000000002,117.89787825,0.01327165560057611
87.2004225,117.89787825,0.013214896808133007
85.847443875,117.89787825,0.013203198955373422
84.566426625,117.89787825,0.013214402936627886
83.29393425,117.89787825,0.0132236823063788
81.925429875,117.89787825,0.013248205429000449
80.57245125000001,117.89787825,0.013202597626633703
79.240046625,117.89787825,0.013206956260866645
79.160703375,118.12685925000001,0.013257528561007564
79.160703375,119.40235200000001,0.013248865625985526
79.160703375,120.59783475,0.013225561817218899
79.160703375,121.80884325000001,0.013314956013862584
79.160703375,122.897884125,0.01330670463088743
79.324057125,122.897884125,0.01322386111115002
80.677654875,122.897884125,0.013200227727524008
81.957672,122.897884125,0.013265056260764048
83.232640875,122.897884125,0.013214804435626011
84.51413437500001,122.897884125,0.013224009385114146
85.8661605,122.897884125,0.013269941975622077
87.22761637500001,122.897884125,0.013231823475929671
88.50315675,122.897884125,0.013202661693206096
89.78565037500002,122.897884125,0.013179867639120095
91.14710625,122.897884125,0.013228857946153819
92.49513187500001,122.897884125,0.01320305845812569
93.863112375,122.897884125,0.013239251803084943
95.218615125,122.897884125,0.013173792873055862
96.576118125,122.897884125,0.013184639846696808
97.85561137500001,122.897884125,0.013209017159047577
99.131580375,122.897884125,0.013215416117413004
100.4035965,122.897884125,0.013197638917261752
101.76957675000001,122.897884125,0.013172650989436187
103.12260300000001,122.897884125,0.013183016253182639
104.41109737500001,122.897884125,0.01321666411985376
105.76960050000001,122.897884125,0.01317551390440682
107.20258912500002,122.897884125,0.013249825391109816
108.5630925,122.897884125,0.013256769467646378
109.92407212500001,122.897884125,0.013196288602823146
111.19908862500002,122.897884125,0.013251191284658712
112.633553625,122.897884125,0.013245133268904394
113.83256062500001,122.897884125,0.01325067918115624
115.276550625,122.897884125,0.013222801330181331
116.630053125,122.897884125,0.01321286228796565
117.99103275,122.897884125,0.013201675201943805
119.27205000000001,122.897884125,0.01318505610343096
120.54601875000002,122.897884125,0.013149328331254533
121.90352175000001,122.897884125,0.013159772584092977
123.18701550000002,122.897884125,0.013203699069791219
124.53604125000001,122.897884125,0.013208837427845392
125.81401050000002,122.897884125,0.013119606632599746
127.09750425000001,122.897884125,0.013226851007899205
128.455531125,122.897884125,0.01319597467245117
129.72949987500002,122.897884125,0.013224203447023998
131.015994,122.897884125,0.013230544207129297
132.37102050000001,122.897884125,0.013185879828549957
133.73700075,122.897884125,0.013256200299278167
135.09050325,122.897884125,0.013222413881792485
136.44400575,122.897884125,0.01327954588670083
137.72949975,122.897884125,0.013210523331542644
138.4997865,122.897884125,0.01316387962349985
138.4997865,123.12434100000002,0.013201529588118533
138.4997865,124.57485562500001,0.013264810623420364
138.4997865,125.93231100000001,0.013241815058203274
138.4997865,127.284813375,0.013238384204020614
138.335051625,127.89789000000002,0.013241784574485964
136.98526387500002,127.89789000000002,0.013234104191705506
135.628808625,127.89789000000002,0.013244026564755032
134.355316125,127.89789000000002,0.013226560333800012
133.068298125,127.89789000000002,0.013207975836221143
131.795281875,127.89789000000002,0.013191513316678885
130.5083115,127.89789000000002,0.013231866327518552
